,CountryCode,CountryName,TourismEmploymentPer1000,TourismGDPPercentage,BusinessToPersonalRatio,AverageStayDays,InboundArrivalsPer1000,DomesticTouristsPer1000,InboundToOutboundRatio,GroceriesCostIndex,RestaurantPriceIndex,SafetyIndex,HealthCareIndex,ClimateIndex,ReverseTrafficIndex,ReversePollutionIndex,Cluster
0,ALB,Albania,-0.3339458119188244,1.1186355809349695,-0.7833370867878588,-0.4525895350178951,1.7040735359616783,-0.6939719799854217,1.3492856228050811,-0.1660892472718262,-0.1070131104697869,-0.1272508907806967,-1.841404315368856,0.5762213862964474,0.7845429977758608,-1.155240446793404,0
1,DZA,Algeria,-0.6068361651829653,-1.0379327216852918,5.481194892350999,-0.7309326754770167,-0.9689304173021472,-0.3900888158929326,-0.6315189328720365,-0.6404800651759701,-1.4325621822860433,-0.70463153519548,-1.1369954918667156,-0.0302935208048249,-0.64532111082575,-0.4889356927670304,0
2,AGO,Angola,-0.7723794995167654,-0.2893993048378921,-0.4593315112786797,-0.0275718412094045,-0.4959621436855274,-0.5228236493684695,1.3817743368758724,-0.592393745541143,-0.6481163981324908,-1.7059118932312436,-0.4587075652673197,-0.0196821761400371,-0.8318990951651257,-0.5585372497509739,0
3,ARG,Argentina,0.087577957370611,-0.7265624463720788,-0.3558065407235545,-0.4556814139141295,-0.4782097087989824,-0.5374365073839317,-0.6776699458205727,-0.3901071335043386,-0.0175245655370442,-1.4939620364207535,0.3724519870664435,1.5504462192705153,-0.516069300721054,0.177369061259343,0
4,AUS,Australia,-0.1389948533779138,-0.8567444137260604,0.1465118186178656,-0.5549292240372777,-0.1947469428100208,2.247779704834453,-0.486189529910196,1.6458201266676138,1.0675240417724654,-0.3172749003349288,0.9762309786397078,1.1820418706668758,-0.2503758492982905,1.3980800610023174,1
5,AUT,Austria,-0.2446681529672733,-0.2032980140628034,-0.2239189594026258,-0.137926226340754,1.3718599348603826,0.0851960063889059,-0.1317045866894192,1.2702607291601662,1.0954892120639474,0.9836587035363552,1.479380138284094,-0.1278402577016197,1.579480662919773,1.6981715151057988,1
6,AZE,Azerbaijan,-0.6822315794689239,0.0138227226809124,0.3091561181348787,-0.7579025537786823,-0.3833745774528454,-0.0788360407166727,-0.6039937000938694,-0.9633293718051794,-0.3922578474429053,0.8155605412383805,-1.830223222932315,0.9855595514116022,-0.2310916471788962,-0.9365297260061212,0
7,BHR,Bahrain,0.7285146423383716,-0.5812480199658027,-0.6395393623723108,-0.3355430168231374,1.21275381159217,-1.1181893952895725,-0.1679387285725984,0.2160589115954013,0.4187320910100783,1.3490894911406486,-0.6050287940763676,0.0162769339117261,0.1291939360579751,-0.8805804718512346,0
8,BLR,Belarus,0.0113617077036913,-0.849545197864152,0.1483495112818903,-0.5061001149878461,-0.3964299886723551,-0.9298256308106542,-0.2201723546701945,-1.2005247807572517,-0.7054677547075061,-0.4999902941370755,-1.8078610380592308,-1.224866540210234,0.8423956041340435,0.4774605153628238,0
9,BEL,Belgium,-0.4281967951564767,-0.7221078689833484,0.835389258019197,-0.106470412314185,-0.1470034051511859,-0.5509565705671872,-0.691642638138843,0.7695148658169028,1.5093737323778835,-0.4707558311287321,1.2557582895532555,0.5434743330872345,0.3067233230397624,0.2587497945755411,1
10,BLZ,Belize,0.5617756297288783,0.1217470887493425,-0.5957038949802606,0.6337468365651416,0.1678176546782904,-0.1760307628499217,0.15759262457784,0.2490027183943002,-0.3027693025101622,-0.711940150947566,-0.1288642323295667,0.0019837300986256,-0.4347903391872106,-0.2961622905690093,0
11,BRA,Brazil,-0.509237818095404,-0.3000046517894947,-0.2188131385277199,0.2044253915129344,-0.4921105095305828,-0.1850773579897248,-0.6075218610856982,-1.1214596444398943,-0.985119457622328,-1.5743568096936982,-0.6226652397857871,1.476765349549788,-0.4089348445021978,0.0705568487818323,0
12,BRN,Brunei,-0.621083748494428,-1.165548219598968,3.7294841291026426,0.4228567902527886,-0.4411341184790856,0.2398629490727329,-0.3625206236751008,1.4283910017948802,-0.5936070735415773,0.9982759350405273,0.5056648852529616,-0.0082323807347673,0.0283846755887213,0.2856426691711963,1
13,CMR,Cameroon,-0.8090019862230038,-0.2425646487754275,0.1639157161718997,-0.7548446552832261,-0.4529576877461427,-0.9685966390998282,-0.1573417141060439,-0.5416486447792733,0.1167082518620706,-1.6474429672145567,-0.7984344281325707,-0.0245888821016472,-1.2809459739260636,-2.004651850781224,0
14,CYM,Cayman Islands,5.063247832468823,0.1880202388000667,-0.6145098267428223,0.5850931758225877,0.3263810172582022,0.7879457021579803,0.1081587898244002,0.2466110697033409,0.2990244074410318,0.8886466987592391,1.0430506198380622,0.0188081547220926,0.0814224488545216,-0.3141553654385624,1
15,CHL,Chile,0.0167916720857026,-0.1425174723044908,-0.511771076684531,-0.569197094500148,-0.4700403087091711,1.4728088965793869,-0.6478884999736435,-0.3176307585467609,-0.1853155872859374,-1.2820121796102637,-0.1306971725779428,0.8873183917839649,0.4545688726217841,-1.180671925954716,0
16,CRI,Costa Rica,0.1004693172667483,0.4622127982015943,-0.602599033728944,2.779023432454605,-0.1763771035849864,-0.6598494366220421,0.0071576643688427,0.8749350475733794,0.4299181591266709,-0.8142607714767681,-0.0412484330856078,1.6486873788981526,-3.2072868409387216,0.6249630944984336,0
17,HRV,Croatia,-0.1941858916120064,3.2992717829496803,-0.3830611029144783,-0.0851273111333031,2.555853279574665,-0.3481348712250444,4.544588927876308,-0.1331454404729273,0.3739878185437065,1.2760033336197898,0.0034759366605604,0.8054507587609339,1.2580772942632057,1.174283044382772,2
18,CYP,Cyprus,0.3808999654880021,0.8185604610119132,-0.4240423757132761,0.1061135713844275,1.2917015233951965,0.1467549620753402,0.908630844458451,0.2687690024736394,0.7039768279831968,0.7205485364612644,-0.8462870885166256,1.051053657830027,0.945244682104145,-0.0515142511924646,1
19,DNK,Denmark,0.2478997857400427,-0.8032161248909943,-0.7636568748264069,-0.8861946094707902,1.096027854230006,2.1879063611639444,-0.0547016237347247,1.1911955928428086,2.275619398364496,1.2394602548593605,1.5352856004668038,0.2569376175066261,1.4080655329696043,1.7134304026025853,1
20,DOM,Dominican Republic,-0.3412723990359698,0.0495380416240246,-0.7723939924362226,1.5849012698753606,0.0187453372229242,-0.685312375477403,2.405382211494816,-0.4428172243825767,-0.3810717793263127,-1.2820121796102637,-0.712113979278123,-0.0086482852333331,-0.8913756876464596,-0.9619612051674332,0
21,ECU,Ecuador,-0.6374697792690321,-0.9994193039259658,0.7376863071476174,0.0855007634471842,-1.23539977196357,-0.9020218088671664,-0.7582147564659124,-0.6404800651759701,-0.7278398909406918,-1.4281844946519808,1.3899313987917576,1.5831932724797282,-0.0232508021143148,-0.2397071969861733,0
22,EGY,Egypt,-0.1974161408235321,0.2448604492442149,-0.8285856841660445,1.90677168995094,-0.3526607716401375,-1.1376383230303193,-0.1885470373380089,-1.5299628487462409,-1.225619922129075,-0.3172749003349288,-1.942034147297734,1.0346801312254204,-1.6581226040140604,-1.4451593092323607,0
23,SLV,El Salvador,-0.5627314030464986,-0.0657498712424211,-0.7005440474015314,2.059247483531787,-0.2765159218714246,-0.39390403350466,-0.3065702922393203,-0.0079589746371115,-0.4314090858509806,-1.143148480320632,-0.2873995027082813,-0.0123672315030877,-0.7492391603665133,-0.3748946103450682,0
24,EST,Estonia,-0.2189730803287009,0.7134948521209806,0.2385702936774338,-0.6902992497810219,0.3403447015261258,0.65464184291374,-0.314972806332148,0.1435825366378236,0.7766862707410503,1.4075584171573352,1.2110339198070874,-1.233053303512538,1.6180490671585628,1.896537052564032,1
25,FIN,Finland,-0.0333660995934108,-0.7341686035631568,0.2261587781570924,-0.6757610769485777,-0.3013924906534956,4.4657956309013285,-0.6729766065015943,1.085775411086332,1.3751409149787694,1.180991328842674,1.4346557685379258,-1.699698811743814,1.5644818390491346,2.1610244358416764,1
26,FRA,France,-0.1424454463627836,-0.1462741530636167,-0.3513327288484042,-0.6781861262401578,0.4271421389460746,1.872431865381596,0.3832126130190713,1.362503388197083,0.8941399859652757,-0.909272776253884,1.45701795341101,0.8873183917839649,0.5252776137262288,0.5486686570144976,1
27,GEO,Georgia,0.0894017628489755,-0.0179247193338372,-0.4433628245591263,-0.0264305660236596,0.0254306168920019,1.0489979513695893,-0.366853669047694,-0.7722552923715659,-0.3698857112097197,1.2175344076031032,-1.0140034750647544,0.7481434156448119,0.3774320641442071,-0.6873012302252636,0
28,DEU,Germany,-0.1317878196956597,0.1307291370237399,-0.0262579829704133,-0.5072858433579428,-0.3133922467247796,0.8891257443989966,-0.6875201074972932,0.9078788543722782,0.9724424627814257,0.2601057440798545,0.808514592091579,0.2896846707158389,1.1059463664324294,1.2912678485248077,1
29,GHA,Ghana,-0.5041042800188491,-0.2657519992098978,2.2817656496694747,2.820792242891433,-0.4758970562586266,-0.790313947323191,0.1024359205236128,-0.6338913038161906,-0.5600488691917985,-0.1784112010452974,-0.8127438112070001,-0.0229200408767295,-1.02303450344337,-1.6587837341873812,0
30,GRC,Greece,0.1644981989083853,0.8907468564709518,-0.5058084925893707,0.1783042709910038,1.161715050015315,-0.7451974389522249,1.4401821756623625,0.097461207119365,0.6144882830504537,-0.2514973585661562,-0.6897517944050389,1.018306604620814,0.4974226551093266,0.2485772029110161,0
31,HND,Honduras,-0.0428837247230774,0.9823591680827346,-0.5135809664624212,0.4873931834741241,-0.4467305311478693,-0.4352125559129641,-0.2434433936841345,-0.258331906308743,-0.4817463923756485,-2.1225029911001383,-0.3183852387781584,-0.0172884574109584,-1.054609416415497,-0.622639613369502,0
32,HUN,Hungary,0.2568072905289311,0.6886336087322167,-0.6309831398922467,-0.4851398522327501,0.5261327299636052,-0.0981815101609734,-0.194266812341337,-0.4955273152608152,-0.2188737916357157,0.6766968419487486,-1.1593576767397995,-0.0541593879808914,0.5509898832187546,0.3960797820466258,0
33,ISL,Iceland,0.9573039557828164,0.3760055721723169,-0.4244158269447934,-0.720654888158621,1.852175980193614,1.1423021932745734,0.298348787268007,3.121702671258284,3.053051132467701,1.261386102115618,0.3277276173202751,-0.8646489549088986,1.24736384864132,1.947400010886656,1
34,IND,India,-0.1310193436326212,-1.1286671923231375,-0.3531612367589686,0.5798177114109251,-0.4921456765467781,-0.6909525838198994,-0.5357796657454105,-1.3454775306724067,-1.3151084670618178,-0.0980164277723528,0.0929246761528955,-1.314920936535569,-1.141734525039174,-0.946702317670646,0
35,IDN,Indonesia,-0.5593190061163953,-0.398318803004086,2.5671852739678807,-0.7158375276767849,-0.4882724972540091,0.3394099728387383,0.2318658943407504,-0.6866013946944287,-1.393410943877968,-0.2222628955578127,-0.4214055759280329,-1.2739871200240531,-0.8588995606213938,-0.6974738218897887,0
36,ISR,Israel,-0.4205061652449098,-1.0644937544987585,-0.4640233443679637,-0.557662877535308,-0.418859367916535,-0.0948230801597609,-0.7541113933100957,1.2043731155623685,1.9232582526918205,0.8155605412383805,0.9538687937666236,1.1820418706668758,-0.0661045846018573,-0.1278086886764005,1
37,JPN,Japan,0.6847990058534887,-0.6902632787425125,-0.5867802948203381,-0.817062318712314,-0.6720543945981009,0.0713958851348759,-0.5109389167060915,0.7629261044571228,-0.5992001075998739,1.466027343174022,1.714183079451474,0.4861669899711126,0.1631631517064947,0.8029834486276173,1
38,JOR,Jordan,-0.7093503289016158,0.9940804438996445,-0.3382686010157668,-0.6162583653965893,-0.2829500320135888,-1.2098563580930226,0.0100265446500729,-0.5021160766205951,-0.1629434510527513,0.2162540495673392,0.05938139884327,0.7890772321563274,-0.6296318243130412,-1.160326742625666,0
39,KAZ,Kazakhstan,-0.6483143416798584,-1.2033126225635953,2.9780234966380665,-0.0013329599071212,-0.1760815531090224,-0.842104602583929,-0.6662213783007344,-1.0226282240431976,-0.6775025844160238,-0.163793969541126,-0.4437677608011163,-3.238810312576797,0.3517197946516819,-0.9619612051674332,0
40,KGZ,Kyrgyzstan,-0.7731947722860671,-0.2750973079624842,0.9006622051045405,0.3352351065359649,-0.4725760957328395,-0.56333086404609,-0.6563805720051512,-0.9830956558845187,-1.046642832263589,-0.8288780029809395,-0.5096312810703705,-0.0197588841757721,-0.5905150546549003,-0.6100127549621843,0
41,LVA,Latvia,0.2835497491837813,0.4671070260314086,-0.5210458280541519,-0.6781731505816623,-0.1458609588920388,0.0778829041111802,-0.4725126240369022,-0.1529117245522664,0.172638592445035,0.4282039063778292,-0.2536891893799041,-0.3816299200730153,1.0352376253279847,1.2200597068731336,1
42,LBN,Lebanon,1.2956389081716473,-0.6135085644985956,0.0019617540177459,-0.4185203869570905,-0.3117618153382928,-0.3872116233743164,-0.1525478427807417,-0.7722552923715659,0.0439988091042167,-0.2807318215744995,-0.1083349877048587,1.2557227403876043,-0.741051658780652,-1.7859411299939412,0
